tt0128076	6	nm4964340	writer	comic book	
tt0128076	7	nm0547825	writer		
tt0128076	8	nm0678031	writer		
tt0128076	9	nm8853613	producer	producer	
tt0128113	1	nm0087126	actor		["Strumberger"]
tt0128113	2	nm0688497	actor		["Bernard Le Gall"]
tt0128113	3	nm0785664	actor		["Gabriel Pelletier"]
tt0128113	4	nm0946179	actor		["Marco Broca"]
tt0128113	5	nm0029234	director		
tt0128113	6	nm0237610	writer		
tt0128113	7	nm0184781	composer		
tt0128113	8	nm0214456	composer		
tt0128113	9	nm0850574	cinematographer		
tt0128324	10	nm0003719	editor		
tt0128324	1	nm0784106	actress		["Carlotta","Marco's aunt"]
tt0128324	2	nm0689057	actor		["Osvaldo","Marco's uncle"]
tt0128324	3	nm0589627	actor		["Massimo","professor"]
tt0128324	4	nm0018141	actor		["Marco","Nephew"]
tt0128324	5	nm0300415	director		
tt0128324	6	nm0716701	writer		
tt0128324	7	nm0121521	producer	producer	
tt0128324	8	nm2262010	composer		
tt0128324	9	nm0266735	cinematographer		
tt0128694	10	nm0272857	cinematographer	director of photography	
tt0128694	1	nm0129004	actor		["Frank"]
tt0128694	2	nm0249982	actor		["Sonny"]
tt0128694	3	nm0030830	actress		["Chris"]
tt0128694	4	nm1790757	actor		["Larry"]
tt0128694	5	nm0922913	director		
tt0128694	6	nm0751220	writer	conceived by	
tt0128694	7	nm1040421	composer		
tt0128694	8	nm0539785	composer		
tt0128694	9	nm2171389	composer		
tt0129152	1	nm0069759	actor		["Krylov"]
tt0129152	2	nm0487025	actor		["Tulin"]
tt0129152	3	nm0687735	actor		["Dankevich"]
tt0129152	4	nm0039951	actor		
tt0129152	5	nm0586331	director		
tt0129152	6	nm0335150	writer	novel	
tt0129152	7	nm0158302	composer		
tt0129152	8	nm0474341	cinematographer		
tt0129152	9	nm0122241	production_designer		
tt0129163	10	nm0186255	actor		
tt0129163	1	nm0068407	actor		["Eddie 'Auger' Auguter","Blackthorne Shore"]
tt0129163	2	nm0130370	actor		["Liquidator"]
tt0129163	3	nm0490383	actor		["D'Compose","Granahue","Tendril"]
tt0129163	4	nm0172314	actor		
tt0129163	5	nm0498061	director	supervising director	
tt0129163	6	nm0226863	writer	written by	
tt0129163	7	nm0123460	producer	producer	
tt0129163	8	nm0348383	producer	producer	
tt0129163	9	nm0002886	composer		
tt0129290	10	nm0447260	producer	producer	
tt0129290	1	nm0000245	actor		["Patch Adams"]
tt0129290	2	nm0518687	actor		["Truman"]
tt0129290	3	nm0005321	actress		["Carin"]
tt0129290	4	nm0000450	actor		["Mitch"]
tt0129290	5	nm0001723	director		
tt0129290	6	nm0011254	writer	book "Gesundheit: Good Health Is a Laughing Matter"	
tt0129290	7	nm0616962	writer	book "Gesundheit: Good Health Is a Laughing Matter"	
tt0129290	8	nm0644203	writer	screenplay	
tt0129290	9	nm0268286	producer	producer	
tt0129851	1	nm0660330	actor		["Grahame"]
tt0129851	2	nm0593146	actress		["Mrs. Brewer"]
tt0129851	3	nm0743252	actress		["Karen"]
tt0129851	4	nm0568714	actor		["Rodney"]
tt0129851	5	nm0144239	director		
tt0129851	6	nm0144206	producer	producer	
tt0129851	7	nm0708239	composer		
tt0129851	8	nm0388059	cinematographer		
tt0130197	10	nm0787489	composer		
tt0130197	1	nm0792911	actor		["Prithvi"]
tt0130197	2	nm0792908	actress		["Neha"]
tt0130197	3	nm0643350	actor		
tt0130197	4	nm0007106	actor		
tt0130197	5	nm0542624	director		
tt0130197	6	nm1178114	writer	Writer	
tt0130197	7	nm0063357	writer		
tt0130197	8	nm0002172	producer	producer	
tt0130197	9	nm1238286	producer	producer	
tt0130410	10	nm0408632	actor		["Nicandro Mejia"]
tt0130410	1	nm0025953	actress		["Angélica Santibañez"]
tt0130410	2	nm0135121	actor		["Sergio Santibáñez"]
tt0130410	3	nm0856977	actress		["Marimar 'Bella' Pérez Aldama"]
tt0130410	4	nm0952699	actress		["Perfecta"]
tt0130410	5	nm0140025	actress		["Mamá Cruz"]
tt0130410	6	nm0286558	actress		["Tia Esperanza"]
tt0130410	7	nm0309676	actor		["Chuy"]
tt0130410	8	nm0311061	actress		["Atonieta Lopez"]
tt0130410	9	nm0310421	actor		["Arturo"]
tt0130424	10	nm0327499	editor		
tt0130424	1	nm0000783	self		["Himself"]
tt0130424	2	nm0023929	self		["Himself"]
tt0130424	3	nm0000127	self		["Himself"]
tt0130424	4	nm0301834	archive_footage		["Dr. Carl Hill"]
tt0130424	5	nm0545501	director		
tt0130424	6	nm0799802	director		
tt0130424	7	nm1310221	writer		
tt0130424	8	nm0504386	composer		
tt0130424	9	nm0160766	editor		
tt0130454	1	nm0264683	actor		["Robinet"]
tt0130454	2	nm0024464	producer	producer	
tt0130515	1	nm0095430	actor		["The Receiver"]
tt0130515	2	nm0531004	actor		["The Giver"]
tt0130515	3	nm0912238	director		
tt0131079	1	nm0569808	actor		["Murphy Wegg"]
tt0131079	2	nm0234731	actor		["Taylor Dup"]
tt0131079	3	nm0003222	actress		["Marianne Plambo"]
tt0131079	4	nm0768237	actress		
tt0131079	5	nm0864997	director		
tt0131079	6	nm0484123	producer	producer	
tt0131079	7	nm0109658	cinematographer		
tt0131079	8	nm0089805	editor		
tt0131079	9	nm0208614	production_designer		
tt0131179	10	nm1235266	actor		["Jimmy Kudo","Phantom Thief Kid"]
tt0131179	1	nm0847439	actress		["Conan Edogawa","Minami Takayama","Aoko Nakamori"]
tt0131179	2	nm0906722	actress		["Ran Mori","Ran Mouri"]
tt0131179	3	nm0436776	actor		["Kogoro Mori","Kogoro Mouri"]
tt0131179	4	nm0847085	actor		["Genta Kojima","Detective Wataru Takagi","Wataru Takagi"]
tt0131179	5	nm1108327	writer	creator	
tt0131179	6	nm7356518	actress		["Conan"]
tt0131179	7	nm0149218	actor		["Inspector Juzo Megure","Juzo Megure","Inspector Megure"]
tt0131179	8	nm0412520	actress		["Ayumi Yoshida"]
tt0131179	9	nm0649026	actress		["Mitsuhiko Tsuburaya"]
tt0131260	1	nm0084646	actor		["Tom Rennigan"]
tt0131260	2	nm2110468	actress		["Deronda Copus"]
tt0131260	3	nm2112987	actress		["Lolia Hollander"]
tt0131260	4	nm2144120	actor		["Don Collier"]
tt0131260	5	nm2141668	producer	producer	
tt0131260	6	nm2109383	editor		
tt0131335	10	nm0017822	actor		["Ramón Calvario Gutiérrez"]
tt0131335	1	nm0524468	actor		["El señor cura"]
tt0131335	2	nm0761055	actor		["El testigo"]
tt0131335	3	nm0350884	actor		["Lucas García"]
tt0131335	4	nm7415457	actor		["Julián González Baez"]
tt0131335	5	nm0147356	director		
tt0131335	6	nm0702035	writer	screenplay	
tt0131335	7	nm0680180	cinematographer		
tt0131335	8	nm0147502	editor		
tt0131335	9	nm0334894	production_designer		
tt0132528	1	nm0933588	actress		["Mommy "Brians Brain""]
tt0132528	2	nm0764368	director		
tt0132654	10	nm3162966	self		["Himself - Journalist"]
tt0132654	1	nm0001346	actor		["Narrator"]
tt0132654	2	nm0354727	self		["Himself","Himself - Author"]
tt0132654	3	nm0151253	self		["Himself","Himself - Journalist"]
tt0132654	4	nm0026834	self		["Himself - Journalist"]
tt0132654	5	nm4327419	self		["Herself"]
tt0132654	6	nm4328782	self		["Himself"]
tt0132654	7	nm4327462	self		["Herself"]
tt0132654	8	nm4328152	self		["Himself"]
tt0132654	9	nm0270547	self		["Himself - Cartoonist"]
tt0132905	10	nm0543779	composer		
tt0132905	1	nm0525459	actor		["El coronel"]
tt0132905	2	nm0004650	actress		["Lola"]
tt0132905	3	nm0000161	actress		["Julia"]
tt0132905	4	nm0408476	actor		["Padre Ángel"]
tt0132905	5	nm0728149	director		
tt0132905	6	nm0305481	writer	writer	
tt0132905	7	nm0305781	writer	novel	
tt0132905	8	nm2239581	producer	producer	
tt0132905	9	nm0844984	producer	producer	
tt0132932	10	nm0476199	production_designer		
tt0132932	1	nm0813463	actor		["Fyodor Mikhailovich Dostoyevsky"]
tt0132932	2	nm0800671	actress		["Anna Grigorevna Snitkina"]
tt0132932	3	nm0844378	actress		["Avdotya Panayeva"]
tt0132932	4	nm0219232	actor		
tt0132932	5	nm0953516	director		
tt0132932	6	nm0278161	writer		
tt0132932	7	nm0883357	writer		
tt0132932	8	nm0300020	composer		
tt0132932	9	nm0459558	cinematographer		
tt0133165	1	nm0000493	actor		["Pet Shop Owner"]
tt0133165	2	nm0416596	actor		["Boy"]
tt0133165	3	nm4825751	actor		["Barber"]
tt0133165	4	nm0470323	director		
tt0133165	5	nm10439681	writer	based on a short story by	
tt0133165	6	nm0953760	writer	writer	
tt0133165	7	nm0000930	composer		
tt0133165	8	nm0808483	editor		
tt0133165	9	nm0214039	production_designer		
tt0133893	10	nm0513044	writer		
tt0133893	1	nm0438805	actress		["Susanna, model"]
tt0133893	2	nm0649360	actor		["Veli, Susanna's brother"]
tt0133893	3	nm0393343	actor		["Jarmo Nieminen, marketing chief"]
tt0133893	4	nm0294617	actress		["Insurance Official Katri Pellinen"]
tt0133893	5	nm0657122	director		
tt0133893	6	nm1424219	writer		
tt0133893	7	nm0089001	writer		
tt0133893	8	nm0431012	writer		
tt0133893	9	nm0475403	writer		
tt0133996	10	nm0386738	cinematographer		
tt0133996	1	nm0846837	actress		["Loviisa, Niskavuoren vanha emäntä"]
tt0133996	2	nm0658676	actor		["Aarne Niskavuori"]
tt0133996	3	nm0255724	actress		["Martta Niskavuori"]
tt0133996	4	nm0431198	actress		["Anna-Liisa Niskavuori"]
tt0133996	5	nm0882795	director		
tt0133996	6	nm0404678	writer	writer	
tt0133996	7	nm0754351	writer	writer	
tt0133996	8	nm0943362	writer	play	
tt0133996	9	nm0075086	composer		
tt0134247	10	nm0327020	actor		["Javier Clemente Quintata","Javier"]
tt0134247	1	nm0005392	actress		["Felicity Porter"]
tt0134247	2	nm0005454	actor		["Ben Covington"]
tt0134247	3	nm0004930	actor		["Noel Crane"]
tt0134247	4	nm0005233	actress		["Elena Tyler"]
tt0134247	5	nm0009190	writer	creator	
tt0134247	6	nm0716257	writer	creator	
tt0134247	7	nm0342399	actor		["Sean Blumberg"]
tt0134247	8	nm0286022	actress		["Meghan Rotundi"]
tt0134247	9	nm0005057	actress		["Julie Emrick"]
tt0134281	10	nm0711683	composer		
tt0134281	1	nm0196816	actress		["Lily"]
tt0134281	2	nm0042257	actress		["Annette"]
tt0134281	3	nm0459019	actor		["Erich"]
tt0134281	4	nm0826749	actor		["Max"]
tt0134281	5	nm0245213	director		
tt0134281	6	nm0889172	writer	novel	
tt0134281	7	nm0166622	producer	producer	
tt0134281	8	nm4127673	producer	producer	
tt0134281	9	nm0522045	producer	producer	
tt0134527	1	nm0390660	actress		["Claudine"]
tt0134527	2	nm0797382	actor		["Reynaldo"]
tt0134527	3	nm0570896	actress		["Casey"]
tt0134527	4	nm0234809	actor		["Eric"]
tt0134527	5	nm0504126	director		
tt0134527	6	nm0373869	composer		
tt0134527	7	nm0719072	cinematographer	director of photography	
tt0134842	1	nm0011621	actress		
tt0134842	2	nm0030225	actress		
tt0134842	3	nm0039231	actress		
tt0134842	4	nm0063499	actress		
tt0134842	5	nm0201283	director		
tt0134842	6	nm0587966	writer	written by	
tt0134842	7	nm0257643	cinematographer	director of photography	
tt0134893	10	nm0541543	cinematographer		
tt0134893	1	nm0034664	actor		["Pierino"]
tt0134893	2	nm0103828	actor		["Giulio, padre di Pierino"]
tt0134893	3	nm0264768	actress		["Donna Rosa, nonna di Pierino"]
tt0134893	4	nm0673034	actress		["Giovanna, madre di Pierino"]
tt0134893	5	nm0502391	director		
tt0134893	6	nm0548151	writer		
tt0134893	7	nm0332417	writer	story	
tt0134893	8	nm0170354	producer	producer	
tt0134893	9	nm0729834	composer		
tt0134929	1	nm0124973	actor		["Eddie Czeropski"]
tt0134929	2	nm0500192	actress		["Nancy"]
tt0134929	3	nm0798827	actor		["Donny"]
tt0134929	4	nm0209615	actress		["Carolyn King"]
tt0134929	5	nm0720757	director		
tt0134929	6	nm0811492	writer	written by	
tt0134929	7	nm0506205	composer		
tt0134929	8	nm0994689	editor		
tt0135631	1	nm0617588	actor		["Man with whiskers"]
tt0135729	10	nm0052149	self		["Himself"]
tt0135729	1	nm0779542	self		["Himself - Host"]
tt0135729	2	nm0664819	self		["Himself - Umpire"]
tt0135729	3	nm0007459	self		["Himself"]
tt0135729	4	nm0544144	self		["Himself"]
tt0135729	5	nm0563092	self		["Himself"]
tt0135729	6	nm1675137	self		["Himself"]
tt0135729	7	nm1283446	self		["Himself"]
tt0135729	8	nm1555169	self		["Himself"]
tt0135729	9	nm2911157	self		["Himself"]
tt0135819	10	nm0454309	cinematographer		
tt0135819	1	nm0833522	actor		["Brandner Kaspar"]
tt0135819	2	nm0112439	actress		["Marei, seine Enkelin"]
tt0135819	3	nm0703352	actor		["Florian, Knecht"]
tt0135819	4	nm0081547	actor		["Simmerl, herzoglicher Jäger"]
tt0135819	5	nm0928929	director		
tt0135819	6	nm0902551	writer	story "Die G'schicht von Brandner-Kasper"	
tt0135819	7	nm0006340	composer		
tt0135819	8	nm1872551	cinematographer		
tt0135819	9	nm0434471	cinematographer		
tt0135848	10	nm2671441	actor		["Curtis"]
tt0135848	1	nm0496771	actor		["Stan Davidson"]
tt0135848	2	nm0588223	actor		["Mick Murphy"]
tt0135848	3	nm0516187	actor		["Lieutenant MacDonald"]
tt0135848	4	nm0058181	actor		["Sergeant Best"]
tt0135848	5	nm0679832	actor		["Terry Moyes"]
tt0135848	6	nm0624141	actor		["Stinky Smith"]
tt0135848	7	nm0373827	actor		["Padre"]
tt0135848	8	nm0112739	actor		["Nobby"]
tt0135848	9	nm0805876	actor		["Den Den"]
tt0136193	10	nm0677638	composer		
tt0136193	1	nm0900915	actor		["Hagen Trinker"]
tt0136193	2	nm0276972	actress		["Judith"]
tt0136193	3	nm0748964	actor		["Edgar"]
tt0136193	4	nm0134388	actress		["Liane"]
tt0136193	5	nm0778338	director		
tt0136193	6	nm0470334	writer	novel	
tt0136193	7	nm0725305	writer	writer	
tt0136193	8	nm0380764	producer	executive producer	
tt0136193	9	nm0737582	producer	producer	
tt0136415	10	nm0390815	editor		
tt0136415	1	nm0531069	actress		["Vanessa"]
tt0136415	2	nm0571160	actress		["Caroline"]
tt0136415	3	nm0919205	actor		["Dominic"]
tt0136415	4	nm0212457	actress		["Sacha"]
tt0136415	5	nm0414226	director		
tt0136415	6	nm0924830	writer	novel	
tt0136415	7	nm2458753	producer	producer	
tt0136415	8	nm0363259	composer		
tt0136415	9	nm0360346	cinematographer		
tt0136642	10	nm0114441	actor		["Sam Potter"]
tt0136642	1	nm0369814	actor		["Paul Craddock"]
tt0136642	2	nm0396830	actor		["John Rudd"]
tt0136642	3	nm0710426	actress		["Claire Craddock","Claire Derwent"]
tt0136642	4	nm0391371	actress		["Cissie Potter"]
tt0136642	5	nm0391374	actress		["Violet Potter"]
tt0136642	6	nm0567347	actress		["Dr. Maureen Rudd","Dr. Maureen O'Keefe"]
tt0136642	7	nm0692286	actress		["Elinor Codsall","Elinor Willoughby"]
tt0136642	8	nm0217977	actor		["Will Codsall"]
tt0136642	9	nm0279932	actor		["Smut Potter"]
tt0136646	10	nm0316344	actor		["Petie Clericuzio"]
tt0136646	1	nm0005042	actor		["Father Luca Tonarini"]
tt0136646	2	nm0121806	actress		["Claudia De Lena"]
tt0136646	3	nm0420718	actor		["Lia Vazzi"]
tt0136646	4	nm0754608	actor		["Pauly Borgetto"]
tt0136646	5	nm0943237	actor		["Bobby Bantz"]
tt0136646	6	nm0001505	actor		["Pippi De Lena"]
tt0136646	7	nm0000732	actor		["Don Domenico Clericuzio"]
tt0136646	8	nm0167649	actor		["Mark Hurst"]
tt0136646	9	nm0413263	actor		["Dirk Von Schelburg"]
tt0136972	10	nm0074008	producer	producer	
tt0136972	1	nm0005148	actor		["Mathew Henson"]
tt0136972	2	nm0001089	actor		["Robert Peary"]
tt0136972	3	nm0095653	actress		["Josephine Peary"]
tt0136972	4	nm0823940	actress		["Lucy Ross"]
tt0136972	5	nm0393661	director		
tt0136972	6	nm0135785	writer	story	
tt0136972	7	nm2269113	writer	teleplay	
tt0136972	8	nm0722300	writer	teleplay	
tt0136972	9	nm6035203	writer	story	
tt0136976	1	nm0802458	actor		["Narrátor"]
tt0136976	2	nm0393025	director		
tt0136976	3	nm0267565	composer		
tt0136976	4	nm1087767	composer		
tt0136976	5	nm0603704	editor		
tt0137033	10	nm0876739	cinematographer		
tt0137033	1	nm0638198	actress		["Eeva Raittinen"]
tt0137033	2	nm0758722	actor		["Paavo Korpela, 'Pave'"]
tt0137033	3	nm0758745	actor		["Kalle"]
tt0137033	4	nm2472379	actress		["Kristiina, 'Krisse'"]
tt0137033	5	nm0512003	director		
tt0137033	6	nm0419417	writer	writer	
tt0137033	7	nm0440262	writer	writer	
tt0137033	8	nm0845290	producer	producer	
tt0137033	9	nm0577322	composer		
tt0137036	10	nm0795013	production_designer		
tt0137036	1	nm0683570	actor		["Wade Hampton"]
tt0137036	2	nm0005176	actress		["Jane"]
tt0137036	3	nm0571424	actor		["Cal"]
tt0137036	4	nm0447925	actress		["Pamela Hampton"]
tt0137036	5	nm0255783	director		
tt0137036	6	nm0426863	director		
tt0137036	7	nm0863082	director		
tt0137036	8	nm1828465	writer	writer	
tt0137036	9	nm0214747	cinematographer		
tt0137279	10	nm0337313	cinematographer		
tt0137279	1	nm0001216	actress		["Marian Fairlie"]
tt0137279	2	nm0905311	actress		["Laura Fairlie"]
tt0137279	3	nm0511088	actor		["Walter Hartright"]
tt0137279	4	nm0896510	actress		["Anne Catherick"]
tt0137279	5	nm0299563	director		
tt0137279	6	nm0172741	writer	novel	
tt0137279	7	nm0685168	writer		
tt0137279	8	nm0623765	producer	producer	
tt0137279	9	nm0272407	composer		
tt0137305	10	nm0390155	actress		["Various roles","Singer"]
tt0137305	1	nm0080276	actor		["Various"]
tt0137305	2	nm0842934	actress		["Various","Various Roles"]
tt0137305	3	nm0315792	actor		["Various","Various Roles"]
tt0137305	4	nm0905564	actress		["Various","Various Roles"]
tt0150179	7	nm4377441	composer		
tt0137305	5	nm0482936	actor		["Various","Various Characters"]
tt0137305	6	nm1032487	actor		["Various"]
tt0137305	7	nm0020511	actress		["Various","Various Roles"]
tt0137305	8	nm0448021	actress		["Various"]
tt0137305	9	nm1666893	actor		["Various"]
tt0137314	10	nm0005147	self		["Himself"]
tt0137314	1	nm0291253	actor		["Al Freundlich"]
tt0137314	2	nm0697044	actress		["Gale Ingersoll"]
tt0137314	3	nm0001208	actor		["Vic Karp"]
tt0137314	4	nm0619651	actor		["Raji Bakshi"]
tt0137314	5	nm0549016	writer	creator	
tt0137314	6	nm0005125	actress		["Briana Gilliam"]
tt0137314	7	nm0122614	actress		["Mona Guillingsvard"]
tt0137314	8	nm0289343	actor		["Pearce McKenzie"]
tt0137314	9	nm0000715	actress		["Amy Freundlich","Rhonda Laskey"]
tt0137382	10	nm0896165	editor		
tt0137382	1	nm0562201	actor		["Lewis Fox"]
tt0137382	2	nm0569531	actor		["Leon"]
tt0137382	3	nm0004787	actress		["Jules"]
tt0137382	4	nm0053448	actor		["Security Guard"]
tt0137382	5	nm0148116	director		
tt0137382	6	nm0039328	writer	written by	
tt0137382	7	nm0714882	producer	producer	
tt0137382	8	nm0006224	composer		
tt0137382	9	nm0643912	cinematographer		
tt0137392	1	nm0053382	actress		["Marie"]
tt0137392	2	nm0257666	actor		["John McPherson"]
tt0137392	3	nm0336935	actor		["Papa"]
tt0137392	4	nm0506975	actress		["Mama"]
tt0137392	5	nm0043334	director		
tt0137392	6	nm0819121	producer	producer	
tt0137392	7	nm0324943	composer		
tt0137392	8	nm0049987	cinematographer		
tt0137392	9	nm0787603	editor		
tt0137875	1	nm1178724	actor		["Juhani"]
tt0137875	2	nm1178437	actress		["Ritva Järvinen"]
tt0137875	3	nm1178548	actress		["Dark-haired girl"]
tt0137875	4	nm8176403	actress		["Nurse with glasses"]
tt0137875	5	nm0457883	director		
tt0137875	6	nm0586588	writer	dialogue	
tt0137875	7	nm1563144	writer	dialogue	
tt0137875	8	nm0489433	composer		
tt0137875	9	nm0499925	cinematographer		
tt0137958	10	nm0042717	cinematographer	director of photography	
tt0137958	1	nm0080445	actor		["Mirza Asaduddin Baig 'Ghalib'"]
tt0137958	2	nm0839534	actress		["Moti Begum","Chaudvin Begum"]
tt0137958	3	nm0631416	actress		["Umrao Begum"]
tt0137958	4	nm0451862	actress		["Chaudvin's Mother"]
tt0137958	5	nm0595271	director		
tt0137958	6	nm0066074	writer	dialogue	
tt0137958	7	nm0544153	writer	story	
tt0137958	8	nm0620787	writer	screenplay	
tt0137958	9	nm0595879	composer		
tt0138680	10	nm2510970	writer		
tt0138680	1	nm0020042	actress		["Fashion model"]
tt0138680	2	nm2506133	actor		["Arska, architect"]
tt0138680	3	nm0089001	actor		["Man in editorial office"]
tt0138680	4	nm0405530	actor		["Ansu, photographer"]
tt0138680	5	nm0419019	director		
tt0138680	6	nm0657122	writer		
tt0138680	7	nm0670549	writer		
tt0138680	8	nm2509387	writer		
tt0138680	9	nm2511272	writer		
tt0138745	1	nm0513039	actress		["Eeva Isokari"]
tt0138745	2	nm0411667	actress		["Riitta"]
tt0138745	3	nm0538312	actor		["Tuomari Lauri Isokari"]
tt0138745	4	nm0409075	actor		["Kristian - lääkäri"]
tt0138745	5	nm0876343	director		
tt0138745	6	nm0554353	composer		
tt0138745	7	nm0363134	cinematographer		
tt0139008	10	nm0328567	cinematographer		
tt0139008	1	nm0032787	actor		["Ali Babá"]
tt0139008	2	nm0763287	actor		["Cassim"]
tt0139008	3	nm0207886	actress		["Rosinha"]
tt0139008	4	nm0216852	actor		
tt0139008	5	nm0510723	director		
tt0139008	6	nm0053759	producer	producer	
tt0139008	7	nm0882992	producer	producer	
tt0139008	8	nm0137127	composer		
tt0139008	9	nm0229035	composer		
tt0139294	10	nm0794059	cinematographer	director of photography	
tt0139294	1	nm0857475	actor		["Captain Carl Clitoris"]
tt0139294	2	nm0356146	actress		["Mermaid"]
tt0139294	3	nm0449404	actor		["Dr. Sy Smegma"]
tt0139294	4	nm0561730	actress		["Miss Mayhem"]
tt0139294	5	nm0438359	director		
tt0139294	6	nm0169676	writer	original screenplay	
tt0139294	7	nm2190120	writer	original screenplay	
tt0139294	8	nm2188238	producer	producer	
tt0139294	9	nm0006075	composer		
tt0139362	10	nm0489059	composer		
tt0139362	1	nm0593664	actress		["Syd"]
tt0139362	2	nm0000639	actress		["Lucy Berliner"]
tt0139362	3	nm0165101	actress		["Greta"]
tt0139362	4	nm0542759	actor		["James"]
tt0139362	5	nm0158966	director		
tt0139362	6	nm0355502	producer	producer	
tt0139362	7	nm0506664	producer	producer	
tt0139362	8	nm0832939	producer	producer	
tt0139362	9	nm0384700	composer		
tt0139372	10	nm0471610	cinematographer		
tt0139372	1	nm0448895	actor		["Sam"]
tt0139372	2	nm0481217	actress		["Laura"]
tt0139372	3	nm0026203	actress		["Katja"]
tt0139372	4	nm0344655	actor		["Producenten Peter"]
tt0139372	5	nm0137830	director		
tt0139372	6	nm0524153	writer	novel "Silhuetter"	
tt0139372	7	nm0421639	producer	producer	
tt0139372	8	nm0850385	producer	producer	
tt0139372	9	nm0385180	composer		
tt0139573	10	nm0077460	editor		
tt0139573	1	nm0001069	actor		["Massimo Monaldi"]
tt0139573	2	nm0102566	actor		["Il commissario De Stefani"]
tt0139573	3	nm0016646	actor		["Il capo della polizia"]
tt0139573	4	nm0049531	actor		["Antiquario"]
tt0139573	5	nm0545071	director		
tt0139573	6	nm0280984	writer		
tt0139573	7	nm0760980	writer		
tt0139573	8	nm0894836	composer		
tt0139573	9	nm0763727	cinematographer		
tt0140293	10	nm0708032	actor		["Samikannu"]
tt0140293	1	nm0352032	actor		["Raman","Kalyanam"]
tt0140293	2	nm0705549	actress		["Radha"]
tt0140293	3	nm0766470	actor		["Narendran"]
tt0140293	4	nm1129966	actor		["Munusamy"]
tt0140293	5	nm0616114	director		
tt0140293	6	nm1180694	writer		
tt0140293	7	nm1857071	producer	producer	
tt0140293	8	nm0006137	composer		
tt0140293	9	nm1420794	actor		["Guide"]
tt0140402	1	nm0329870	self		["Herself"]
tt0140402	2	nm0342460	self		["Herself"]
tt0140402	3	nm0759995	actor		["Younger Sergei Grinkov"]
tt0140402	4	nm0841297	actress		["Younger Ekaterina Gordeeva"]
tt0140402	5	nm0244720	director		
tt0140402	6	nm0842586	writer	book	
tt0140402	7	nm0935461	writer		
tt0140402	8	nm0313709	cinematographer		
tt0140402	9	nm2018804	editor		
tt0140647	10	nm0594330	composer		
tt0140647	1	nm0866753	actor		["Susumu Kodai"]
tt0140647	2	nm0038290	actress		["Yuki Mori"]
tt0140647	3	nm0620138	actor		["Daisuke Shima"]
tt0140647	4	nm0031844	actor		["Shirô Sanada"]
tt0140647	5	nm0557927	director		
tt0140647	6	nm0794168	director		
tt0140647	7	nm0559535	writer		
tt0140647	8	nm0632827	writer		
tt0140647	9	nm1182832	writer		
tt0140688	10	nm0757621	composer		
tt0140688	1	nm0917962	actress		["Anna Stockard"]
tt0140688	2	nm0604541	actress		["Brenda Talbot"]
tt0140688	3	nm0002078	actor		["Mr. Chaminski"]
tt0140688	4	nm0744073	actress		["Carol Stockard"]
tt0140688	5	nm0804641	director		
tt0140688	6	nm0062292	producer	producer	
tt0140688	7	nm0464382	producer	producer	
tt0140688	8	nm0781909	producer	producer	
tt0140688	9	nm0944964	producer	producer	
tt0140814	1	nm0582250	director		
tt0140814	2	nm0838273	producer	producer	
tt0140944	10	nm0444318	cinematographer		
tt0140944	1	nm0704351	actress		["Linda Topping"]
tt0140944	2	nm0000768	actress		["Celia Harcourt"]
tt0140944	3	nm0669629	actor		["Donald Harcourt"]
tt0140944	4	nm0268297	actor		["Jim Topping"]
tt0140944	5	nm0256357	director		
tt0140944	6	nm0730199	writer		
tt0140944	7	nm0834609	writer		
tt0140944	8	nm0653647	producer	producer	
tt0140944	9	nm0662353	composer		
tt0141159	1	nm0358430	director		
tt0142179	10	nm0407411	actor		["Arashiyama"]
tt0142179	1	nm0002002	actor		["Ryuichi Koga"]
tt0142179	2	nm0323530	actor		["Ichiro Sakura"]
tt0142179	3	nm0620073	actress		["Emi"]
tt0142179	4	nm0793399	actress		["Yoshiko Kurenai"]
tt0142179	5	nm0411030	director		
tt0142179	6	nm1171045	writer		
tt0142179	7	nm0434120	composer		
tt0142179	8	nm1178490	production_designer		
tt0142179	9	nm0033136	actor		["Onitora"]
tt0143058	10	nm0459704	actress		["Stabsarzt Dr. Maren Maibach"]
tt0143058	1	nm1049962	actor		["Hauptfeldwebel Jan Wollcke","Stabsfeldwebel Jan Wollcke"]
tt0143058	2	nm0618276	actor		["Obergefreiter Homann","Gefreiter Homann","Gefreiter Schwenk"]
tt0143058	3	nm0549239	actress		["Oberstabsarzt Dr. Sabine Petersen"]
tt0143058	4	nm2410686	actor		["Disponent (Florian Hamburg)","Wasserschutzpolizist"]
tt0143058	5	nm0500792	actor		["Hauptmann Alexander Karuhn","Major Alexander Karuhn"]
tt0143058	6	nm0477909	actor		["Hauptmann Jens Blank","Major Jens Blank","Oberstleutnant Gerald Schröder"]
tt0143058	7	nm0126643	actor		["Oberbootsmann Thomas Asmus"]
tt0143058	8	nm0938304	actor		["Oberfeldwebel Jonny von Storkow"]
tt0143058	9	nm0850833	actor		["Oberstarzt Dr. Norbert Kettwig","Dr. Roland Kettwig"]
tt0144016	1	nm0723954	actress		["Catherine Starr"]
tt0144016	2	nm0001088	archive_footage		["Man Waking Up"]
tt0144016	3	nm0200026	actor		["Minor Supporting Role"]
tt0144016	4	nm0626363	actor		["Narrator"]
tt0144016	5	nm0498192	director		
tt0144016	6	nm0492404	writer	screenplay	
